Symbol,Title,Date,Link,Source,Comments
None,Singapore stocks fall for second consecutive day despite upbeat NODX figures,17/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-for-second-consecutive-day-despite-upbeat-nodx-figures,The Business Times,
None,"Singapore, Asia markets falter as coronavirus weighs on investor sentiment",16/08/2021,https://www.businesstimes.com.sg/stocks/singapore-asia-markets-falter-as-coronavirus-weighs-on-investor-sentiment,The Business Times,
None,Singapore stocks fall at Monday's open; STI down 0.8%,16/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-mondays-open-sti-down-08,The Business Times,
None,Singapore shares fall on Friday amid regional decline; STI down 0.5%,13/08/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-on-friday-amid-regional-decline-sti-down-05,The Business Times,
None,Singapore stocks little changed at Wednesday's open; STI dips 0.2%,11/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-little-changed-at-wednesdays-open-sti-dips-02,The Business Times,
None,Singapore shares rise at open as restrictions ease for vaccinated persons; STI up 0.6%,10/08/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-open-as-restrictions-ease-for-vaccinated-persons-sti-up-06,The Business Times,
None,Are high dividend yields in the Singapore market blinding investors to chronically low total returns?,09/08/2021,https://www.businesstimes.com.sg/companies-markets/are-high-dividend-yields-in-the-singapore-market-blinding-investors-to-chronically,The Business Times,
None,Singapore stocks rise marginally ahead of non-farm payroll data in US,06/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-marginally-ahead-of-non-farm-payroll-data-in-us,The Business Times,
None,Singapore stocks slip at Friday's open; STI down 0.1%,06/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slip-at-fridays-open-sti-down-01,The Business Times,
None,Wall Street performance weighs on Singapore stocks; STI dips 0.25%,05/08/2021,https://www.businesstimes.com.sg/stocks/wall-street-performance-weighs-on-singapore-stocks-sti-dips-025,The Business Times,
None,"STI tracks Wall Street gains, rises 1.07%",04/08/2021,https://www.businesstimes.com.sg/stocks/sti-tracks-wall-street-gains-rises-107,The Business Times,
None,STI dips 0.38% with most Asian bourses also down on Delta variant concerns,03/08/2021,https://www.businesstimes.com.sg/stocks/sti-dips-038-with-most-asian-bourses-also-down-on-delta-variant-concerns,The Business Times,
None,Singapore stocks dip at Tuesday's open; STI down 0.3%,03/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-dip-at-tuesdays-open-sti-down-03,The Business Times,
None,Singapore stocks turn in flat performance in July,03/08/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-turn-in-flat-performance-in-july,The Business Times,
None,"Unlike in your diet, more fat is great in stocks",03/08/2021,https://www.businesstimes.com.sg/companies-markets/unlike-in-your-diet-more-fat-is-great-in-stocks,The Business Times,
None,No buy-the-dip for STI; most Asian markets rally,02/08/2021,https://www.businesstimes.com.sg/stocks/no-buy-the-dip-for-sti-most-asian-markets-rally,The Business Times,
None,Singapore stocks open slightly higher on Monday; STI up 0.1%,02/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-on-monday-sti-up-01-0,The Business Times,
None,Singapore shares fall 0.4% on Friday but rise slightly for the week,30/07/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-04-on-friday-but-rise-slightly-for-the-week,The Business Times,
None,Singapore stocks dip slightly at Friday's open; STI down 0.04%,30/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-dip-slightly-at-fridays-open-sti-down-004,The Business Times,
None,Singapore shares rise on Thursday amid regional rally; STI up 1.2%,29/07/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-on-thursday-amid-regional-rally-sti-up-12,The Business Times,
None,Singapore stocks open higher on Thursday amid rally in banks; STI up 0.6%,29/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-thursday-amid-rally-in-banks-sti-up-06,The Business Times,
None,"Singapore shares inch higher on Wednesday, with Reits among top gainers; STI up 0.1%",28/07/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-inch-higher-on-wednesday-with-reits-among-top-gainers-sti-up-01,The Business Times,
None,"Singapore stocks rise on Wednesday on back of earnings, sale announcements; STI up 0.3%",28/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-on-wednesday-on-back-of-earnings-sale-announcements-sti-up-03,The Business Times,
None,Singapore shares close flat on Tuesday as regional markets trade mixed,27/07/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-close-flat-on-tuesday-as-regional-markets-trade-mixed,The Business Times,
None,Singapore stocks open slightly higher in Tuesday trade; STI up 0.3%,27/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-in-tuesday-trade-sti-up-03,The Business Times,
None,Singapore stocks start week lower amid regional decline,27/07/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-start-week-lower-amid-regional-decline,The Business Times,
None,Singapore stocks start week lower amid regional decline; STI down 0.6%,26/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-start-week-lower-amid-regional-decline-sti-down-06,The Business Times,
None,"Singapore stocks open higher on Monday, tracking Wall Street gains; STI up 0.1%",26/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-monday-tracking-wall-street-gains-sti-up-01,The Business Times,
None,Near-term forecast seen to gain from Singapore's vaccination rate,26/07/2021,https://www.businesstimes.com.sg/companies-markets/near-term-forecast-seen-to-gain-from-singapores-vaccination-rate,The Business Times,
None,Singapore shares end week mostly unchanged amid virus jitters,23/07/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-end-week-mostly-unchanged-amid-virus-jitters,The Business Times,
None,Singapore stocks little changed at Friday's open; STI dips 0.1%,23/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-little-changed-at-fridays-open-sti-dips-01,The Business Times,
None,"Singapore, regional markets close higher as investors shrug off virus fears",22/07/2021,https://www.businesstimes.com.sg/stocks/singapore-regional-markets-close-higher-as-investors-shrug-off-virus-fears,The Business Times,
None,Singapore stocks rise at Thursday's open as Wall Street extends rally; STI up 0.4%,22/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-thursdays-open-as-wall-street-extends-rally-sti-up-04,The Business Times,
None,STI ekes out 0.25% gain despite re-tightening of Covid-19 measures,21/07/2021,https://www.businesstimes.com.sg/stocks/sti-ekes-out-025-gain-despite-re-tightening-of-covid-19-measures,The Business Times,
None,"Singapore stocks rise at open, tracking Wall Street rally; STI up 0.5%",21/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-open-tracking-wall-street-rally-sti-up-05,The Business Times,
None,Singapore market starts week in the red amid tighter Covid restrictions; STI down 1.3%,19/07/2021,https://www.businesstimes.com.sg/stocks/singapore-market-starts-week-in-the-red-amid-tighter-covid-restrictions-sti-down-13,The Business Times,
None,Singapore stocks open lower on Monday; STI down 1.1%,19/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-lower-on-monday-sti-down-11,The Business Times,
None,Singapore stocks little changed at Friday's open; STI down 0.1%,16/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-little-changed-at-fridays-open-sti-down-01,The Business Times,
None,Singapore stocks slip at Thursday's open; STI down 0.1%,15/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slip-at-thursdays-open-sti-down-01,The Business Times,
None,Singapore stocks slip at open following Wall Street retreat; STI down 0.2%,14/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slip-at-open-following-wall-street-retreat-sti-down-02,The Business Times,
None,"Singapore stocks rise at open, tracking global rallies; STI up 0.7%",13/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-open-tracking-global-rallies-sti-up-07,The Business Times,
None,Singapore shares rise at Monday's open following Wall Street rally; STI up 0.7%,12/07/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-mondays-open-following-wall-street-rally-sti-up-07,The Business Times,
None,Value-unlocking a key market theme in H1 2021,12/07/2021,https://www.businesstimes.com.sg/companies-markets/value-unlocking-a-key-market-theme-in-h1-2021,The Business Times,
None,Singapore and regional markets extend losses; STI down 1.08%,08/07/2021,https://www.businesstimes.com.sg/stocks/singapore-and-regional-markets-extend-losses-sti-down-108,The Business Times,
None,Asian markets sink into the red on Wednesday; STI down 1.5%,07/07/2021,https://www.businesstimes.com.sg/stocks/asian-markets-sink-into-the-red-on-wednesday-sti-down-15,The Business Times,
None,Singapore stocks decline at open after Wall Street retreat; STI down 0.8%,07/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-decline-at-open-after-wall-street-retreat-sti-down-08,The Business Times,
None,"STI up 1.6% on Tuesday, clocks strongest daily gain since May",06/07/2021,https://www.businesstimes.com.sg/stocks/sti-up-16-on-tuesday-clocks-strongest-daily-gain-since-may,The Business Times,
None,Singapore stocks begin the week in the black; STI up 0.4%,05/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-begin-the-week-in-the-black-sti-up-04,The Business Times,
None,Why hasn't value's outperformance persisted?,05/07/2021,https://www.businesstimes.com.sg/companies-markets/why-hasnt-values-outperformance-persisted,The Business Times,
None,"STI up 0.15% following news on easing Covid-19 rules, upcoming support measures",02/07/2021,https://www.businesstimes.com.sg/stocks/sti-up-015-following-news-on-easing-covid-19-rules-upcoming-support-measures,The Business Times,
None,Singapore stocks open higher on Friday; STI up 0.5%,02/07/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-friday-sti-up-05,The Business Times,
None,June lives up to hype as dullest month for stocks,02/07/2021,https://www.businesstimes.com.sg/companies-markets/june-lives-up-to-hype-as-dullest-month-for-stocks,The Business Times,
None,STI declines 0.2% as sessions across Asia end mixed on coronavirus variant concerns,02/07/2021,https://www.businesstimes.com.sg/stocks/sti-declines-02-as-sessions-across-asia-end-mixed-on-coronavirus-variant-concerns,The Business Times,
None,"Less activity, manpower crunch could hurt firms with exposure to Indonesia",01/07/2021,https://www.businesstimes.com.sg/companies-markets/less-activity-manpower-crunch-could-hurt-firms-with-exposure-to-indonesia,The Business Times,
None,"STI up 1.33% on Wednesday, posts best H1 total return since 2017",30/06/2021,https://www.businesstimes.com.sg/stocks/sti-up-133-on-wednesday-posts-best-h1-total-return-since-2017,The Business Times,
None,"Covid-19 infections weigh on Asian markets, STI down 1.2%",29/06/2021,https://www.businesstimes.com.sg/stocks/covid-19-infections-weigh-on-asian-markets-sti-down-12,The Business Times,
None,"Dollar-cost averaging and compounding: low-risk, easy strategies for new investors",29/06/2021,https://www.businesstimes.com.sg/hub/invest-grow/dollar-cost-averaging-and-compounding-low-risk-easy-strategies-for-new-investors,The Business Times,
None,"Singapore shares buck regional trend, STI up 0.17%",28/06/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-buck-regional-trend-sti-up-017,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.3%,28/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-03-0,The Business Times,
None,Singapore shares inch higher on Friday amid gains in region; STI up 0.1%,25/06/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-inch-higher-on-friday-amid-gains-in-region-sti-up-01,The Business Times,
None,Singapore stocks open higher on Friday; STI up 0.4%,25/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-friday-sti-up-04-2,The Business Times,
None,Singapore shares close flat on Thursday as regional markets struggle for direction,24/06/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-close-flat-on-thursday-as-regional-markets-struggle-for-direction,The Business Times,
None,Singapore stocks open slightly higher on Thursday; STI up 0.1%,24/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-on-thursday-sti-up-01,The Business Times,
None,Singapore stocks rise on Wednesday in line with region; STI up 0.3%,23/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-on-wednesday-in-line-with-region-sti-up-03,The Business Times,
None,Singapore stocks open slightly higher on Wednesday; STI up 0.2%,23/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-on-wednesday-sti-up-02,The Business Times,
None,"Singapore shares fall on Tuesday, bucking regional trend; STI down 0.3%",22/06/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-on-tuesday-bucking-regional-trend-sti-down-03,The Business Times,
None,Asian stocks start the week lower amid US rate hike concerns; STI down 0.8%,22/06/2021,https://www.businesstimes.com.sg/stocks/asian-stocks-start-the-week-lower-amid-us-rate-hike-concerns-sti-down-08,The Business Times,
None,Singapore stocks rise at Tuesday's open; STI up 0.4%,22/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-tuesdays-open-sti-up-04,The Business Times,
None,"Singapore market a top pick for H2; upside seen in reopening, cyclical plays",22/06/2021,https://www.businesstimes.com.sg/companies-markets/singapore-market-a-top-pick-for-h2-upside-seen-in-reopening-cyclical-plays-0,The Business Times,
None,Singapore stocks fall at Monday's open; STI slips 0.8%,21/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-mondays-open-sti-slips-08,The Business Times,
None,"Hanwell, Serial System see changes in director interests",21/06/2021,https://www.businesstimes.com.sg/companies-markets/hanwell-serial-system-see-changes-in-director-interests,The Business Times,
None,"Singapore stocks end week in the black, STI up 0.2%",18/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-week-in-the-black-sti-up-02,The Business Times,
None,Singapore stocks fall at Friday's open; STI slips 0.3%,18/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-fridays-open-sti-slips-03,The Business Times,
None,"Singapore stocks end Thursday flat, traders remain wary after Federal Reserve meeting",17/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-thursday-flat-traders-remain-wary-after-federal-reserve-meeting,The Business Times,
None,Singapore shares fall at Thursday's open tracking US retreat: STI down 0.4%,17/06/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-at-thursdays-open-tracking-us-retreat-sti-down-04,The Business Times,
None,STI falls 1.1% as Covid-19 case count threatens to impede next phase of reopening,16/06/2021,https://www.businesstimes.com.sg/stocks/sti-falls-11-as-covid-19-case-count-threatens-to-impede-next-phase-of-reopening,The Business Times,
None,Singapore stocks fall at Wednesday's open; STI slips 0.1%,16/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-wednesdays-open-sti-slips-01,The Business Times,
None,"Singapore stocks end higher on Tuesday, STI up 0.7%",16/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-higher-on-tuesday-sti-up-07,The Business Times,
None,Singapore stocks rise at Tuesday's open; STI up 0.3%,15/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-tuesdays-open-sti-up-03-0,The Business Times,
None,Singapore stocks begin week in the red despite easing of Covid measures,15/06/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-begin-week-in-the-red-despite-easing-of-covid-measures,The Business Times,
None,"Singapore stocks begin week in the red, STI down 0.2%",14/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-begin-week-in-the-red-sti-down-02,The Business Times,
None,Singapore stocks rise at Monday's open; STI inches up 0.1%,14/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-inches-up-01,The Business Times,
None,SGX securities turnover value up 11.5% to S$30.27b in May,11/06/2021,https://www.businesstimes.com.sg/companies-markets/sgx-securities-turnover-value-up-115-to-s3027b-in-may,The Business Times,
None,Singapore shares end the week in the red; STI down 0.14%,11/06/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-end-the-week-in-the-red-sti-down-014,The Business Times,
None,Singapore stocks rise at Friday's open; STI up 0.3%,11/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-fridays-open-sti-up-03,The Business Times,
None,Singapore shares upbeat on easing of Covid-19 restrictions; STI up 0.3%,10/06/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-upbeat-on-easing-of-covid-19-restrictions-sti-up-03,The Business Times,
None,Singapore stocks open slightly higher on Thursday; STI inch up 0.1%,10/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-on-thursday-sti-inch-up-01,The Business Times,
None,Singapore stocks extend losses; STI falls 0.4%,09/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-extend-losses-sti-falls-04,The Business Times,
None,Singapore stocks fall at Wednesday's open; STI down 0.2%,09/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-wednesdays-open-sti-down-02,The Business Times,
None,STI dips 0.27% with Asian markets mixed on pandemic concerns and US weak trading,08/06/2021,https://www.businesstimes.com.sg/stocks/sti-dips-027-with-asian-markets-mixed-on-pandemic-concerns-and-us-weak-trading,The Business Times,
None,Singapore stocks rise at Tuesday's open; STI edge up 0.1%,08/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-tuesdays-open-sti-edge-up-01,The Business Times,
None,"Concerns over US inflation ease, lifting Singapore shares; STI up 0.79% to 3,175.81",07/06/2021,https://www.businesstimes.com.sg/stocks/concerns-over-us-inflation-ease-lifting-singapore-shares-sti-up-079-to-317581,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.6%,07/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-06,The Business Times,
None,Look beyond data for human biases to gain an edge in the market,07/06/2021,https://www.businesstimes.com.sg/companies-markets/look-beyond-data-for-human-biases-to-gain-an-edge-in-the-market,The Business Times,
None,"Inflation, Fed taper talks keep STI and Asian bourses lower; STI dips 0.44%",04/06/2021,https://www.businesstimes.com.sg/stocks/inflation-fed-taper-talks-keep-sti-and-asian-bourses-lower-sti-dips-044,The Business Times,
None,Singapore stocks fall at Friday's open after Wall Street retreat; STI down 0.4%,04/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-fridays-open-after-wall-street-retreat-sti-down-04,The Business Times,
None,No change to Straits Times Index components after June review,03/06/2021,https://www.businesstimes.com.sg/companies-markets/no-change-to-straits-times-index-components-after-june-review,The Business Times,
None,Singapore stocks back in the black; STI up 0.13%,03/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-back-in-the-black-sti-up-013,The Business Times,
None,Singapore stocks reverse gains; STI down 0.8%,02/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-reverse-gains-sti-down-08,The Business Times,
None,Singapore stocks fall at Wednesday's open; STI down 0.3%,02/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-wednesdays-open-sti-down-03,The Business Times,
None,"STI up 0.73%, in line with most Asian markets",01/06/2021,https://www.businesstimes.com.sg/stocks/sti-up-073-in-line-with-most-asian-markets,The Business Times,
None,Singapore stocks rise at Tuesday's open; STI up 0.2%,01/06/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-tuesdays-open-sti-up-02-1,The Business Times,
None,Singapore's May market cap falls 1.3% amid pandemic curbs,01/06/2021,https://www.businesstimes.com.sg/companies-markets/singapores-may-market-cap-falls-13-amid-pandemic-curbs,The Business Times,
None,"STI loses steam, down 0.45%; Asian bourses mixed",31/05/2021,https://www.businesstimes.com.sg/stocks/sti-loses-steam-down-045-asian-bourses-mixed,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.3%,31/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-03,The Business Times,
None,Singapore stocks end week higher alongside regional markets; STI up 0.4%,28/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-week-higher-alongside-regional-markets-sti-up-04,The Business Times,
None,Singapore stocks rise at Friday's open; STI up 0.7%,28/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-fridays-open-sti-up-07,The Business Times,
None,"Singapore stocks extend gains on Thursday, STI up 0.6%",27/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-extend-gains-on-thursday-sti-up-06,The Business Times,
None,Singapore stocks fall at Thursday's open; STI down 0.3%,27/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-thursdays-open-sti-down-03,The Business Times,
None,STI up 0.7% as upbeat macroeconomic data lifts investor sentiment,25/05/2021,https://www.businesstimes.com.sg/stocks/sti-up-07-as-upbeat-macroeconomic-data-lifts-investor-sentiment,The Business Times,
None,"Singapore shares rise at open after upbeat GDP, non-oil exports data; STI up 0.7%",25/05/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-open-after-upbeat-gdp-non-oil-exports-data-sti-up-07,The Business Times,
None,"Singapore stocks begin week in the black, STI up 0.2%",24/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-begin-week-in-the-black-sti-up-02,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.4%,24/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-04,The Business Times,
None,"Singapore stocks end higher on Friday, STI up 0.26%",21/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-higher-on-friday-sti-up-026,The Business Times,
None,Singapore stocks rise at Friday's open; STI up 0.6%,21/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-fridays-open-sti-up-06,The Business Times,
None,Singapore market unmoved by Wall Street's overnight dip,20/05/2021,https://www.businesstimes.com.sg/stocks/singapore-market-unmoved-by-wall-streets-overnight-dip,The Business Times,
None,Singapore stocks rise at Thursday's open; STI up 0.4%,20/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-thursdays-open-sti-up-04,The Business Times,
None,"Singapore stocks fall following Wall Street dip, new virus variants",19/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-following-wall-street-dip-new-virus-variants,The Business Times,
None,Singapore stocks fall at Wednesday's open; STI down 0.6%,19/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-wednesdays-open-sti-down-06,The Business Times,
None,Singapore shares advance with Asia despite rising virus infections,18/05/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-advance-with-asia-despite-rising-virus-infections,The Business Times,
None,STI closes 0.81% higher despite return to Phase 2 (Heightened Alert),18/05/2021,https://www.businesstimes.com.sg/stocks/sti-closes-081-higher-despite-return-to-phase-2-heightened-alert,The Business Times,
None,Singapore stocks rise at Tuesday's open; STI up 0.8%,18/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-tuesdays-open-sti-up-08-0,The Business Times,
None,Singapore shares open weaker as stricter curbs take effect; STI down 0.6%,17/05/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-open-weaker-as-stricter-curbs-take-effect-sti-down-06,The Business Times,
None,Vaccines not a silver bullet for the market,17/05/2021,https://www.businesstimes.com.sg/companies-markets/vaccines-not-a-silver-bullet-for-the-market,The Business Times,
None,STI pares 2021 YTD total return to 9.1%,17/05/2021,https://www.businesstimes.com.sg/companies-markets/sti-pares-2021-ytd-total-return-to-91,The Business Times,
None,"Pandemic beneficiaries jump on stricter Covid-19 curbs, STI slides",15/05/2021,https://www.businesstimes.com.sg/companies-markets/pandemic-beneficiaries-jump-on-stricter-covid-19-curbs-sti-slides,The Business Times,
None,"STI down 2.9% amid tighter restrictions, possible air travel bubble delay",14/05/2021,https://www.businesstimes.com.sg/stocks/sti-down-29-amid-tighter-restrictions-possible-air-travel-bubble-delay,The Business Times,
None,Singapore stocks fall at Friday's open; STI down 0.5%,14/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-fridays-open-sti-down-05,The Business Times,
None,"Singapore stocks fall at open, tracking Wall Street retreat; STI down 0.5%",12/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-open-tracking-wall-street-retreat-sti-down-05,The Business Times,
None,SGX securities turnover value down 9% to S$27b from last April,10/05/2021,https://www.businesstimes.com.sg/companies-markets/sgx-securities-turnover-value-down-9-to-s27b-from-last-april,The Business Times,
None,Singapore shares edge lower at Monday's open; STI down 0.1%,10/05/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-edge-lower-at-mondays-open-sti-down-01,The Business Times,
None,Singapore stocks climb on Friday ahead of US jobs data; STI up 0.9%,07/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-climb-on-friday-ahead-of-us-jobs-data-sti-up-09,The Business Times,
None,Singapore shares snap losing streak to rise on Thursday; STI up 0.6%,06/05/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-snap-losing-streak-to-rise-on-thursday-sti-up-06,The Business Times,
None,Short-term profit-taking likely on latest round of Covid curbs,06/05/2021,https://www.businesstimes.com.sg/companies-markets/short-term-profit-taking-likely-on-latest-round-of-covid-curbs,The Business Times,
None,Short-term profit-taking likely on pre-emptive Phase Two measures: analysts,05/05/2021,https://www.businesstimes.com.sg/companies-markets/short-term-profit-taking-likely-on-pre-emptive-phase-two-measures-analysts,The Business Times,
None,Singapore shares fall for fourth day amid stricter Covid measures; STI down 0.8%,05/05/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-for-fourth-day-amid-stricter-covid-measures-sti-down-08,The Business Times,
None,Singapore shares fall for third consecutive day; STI down 0.2%,04/05/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-for-third-consecutive-day-sti-down-02,The Business Times,
None,Singapore stocks slip at Tuesday's open; STI down 0.1%,04/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slip-at-tuesdays-open-sti-down-01-0,The Business Times,
None,Singapore's total market cap down 3.9% in April,04/05/2021,https://www.businesstimes.com.sg/companies-markets/singapores-total-market-cap-down-39-in-april,The Business Times,
None,Singapore stocks fall on Monday amid Covid-19 fears; STI down 1%,03/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-on-monday-amid-covid-19-fears-sti-down-1,The Business Times,
None,Singapore stocks open lower on Monday; STI down 0.1%,03/05/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-lower-on-monday-sti-down-01-1,The Business Times,
None,STI will still do fine despite proposed global tax hikes,03/05/2021,https://www.businesstimes.com.sg/opinion/sti-will-still-do-fine-despite-proposed-global-tax-hikes,The Business Times,
None,"Chinese factory data, clampdown on Internet players sink Asia-Pacific markets",30/04/2021,https://www.businesstimes.com.sg/stocks/chinese-factory-data-clampdown-on-internet-players-sink-asia-pacific-markets,The Business Times,
None,"Asian markets generally up, Singapore shares little changed",29/04/2021,https://www.businesstimes.com.sg/stocks/asian-markets-generally-up-singapore-shares-little-changed,The Business Times,
None,"Singapore stocks open higher on Thursday, STI up 0.2%",29/04/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-thursday-sti-up-02,The Business Times,
None,STI up 0.16% as equities markets across Asia gain despite a flat Wall Street overnight,28/04/2021,https://www.businesstimes.com.sg/stocks/sti-up-016-as-equities-markets-across-asia-gain-despite-a-flat-wall-street-overnight,The Business Times,
None,"STI up 0.3% to 3,214.43; regional markets little changed ahead of FOMC meeting",27/04/2021,https://www.businesstimes.com.sg/stocks/sti-up-03-to-321443-regional-markets-little-changed-ahead-of-fomc-meeting,The Business Times,
None,Singapore stocks slip at Tuesday's open; STI down 0.1%,27/04/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slip-at-tuesdays-open-sti-down-01,The Business Times,
None,STI closes higher on strong factory output numbers,26/04/2021,https://www.businesstimes.com.sg/stocks/sti-closes-higher-on-strong-factory-output-numbers,The Business Times,
None,Singapore stocks slip at Monday's open; STI down 0.2%,26/04/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slip-at-mondays-open-sti-down-02,The Business Times,
